section_code,section_title,subsection_title,clause_ref,subclause_ref,clause_text,clause_type
T,"Floor, Wall And Ceiling Finishings",Beds and backings,,,which they occur stating the girth on face. Channels to falls shall be so described.,note
T,"Floor, Wall And Ceiling Finishings",Beds and backings,,,"Arrises, rounded edges, coves, ends, angles, intersections, outlets and the like shall be",note
T,"Floor, Wall And Ceiling Finishings",Beds and backings,,,deemed to be included with the items.,note
T,"Floor, Wall And Ceiling Finishings",Beds and backings,,,(d) Linings to channels shall be given in linear metres stating the girth on face. Channels to,note
T,"Floor, Wall And Ceiling Finishings",Beds and backings,,,"falls shall be so described. Arrises, rounded edges, coves, angles, intersections, outlets",note
T,"Floor, Wall And Ceiling Finishings",Beds and backings,,,and the like shall be deemed to be included with the items,note
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,,,Lathing and baseboarding,subsection
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,,,Lathing and T31 (a) Particulars of the following shall be given:baseboarding generally,note
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,,,i. Type and thickness of baseboarding and treatment of joints,note
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,,,"ii. Type, gauge and mesh of metal lathing and extend of the laps",note
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,,,iii. Method of fixing,note
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,,,(b) Lathing and baseboarding shall be measured the area covered,note
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,,,79,note
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,,,Baseboarding T32 Base boarding (e.g. plaster-boarding) for wall and ceiling finishings shall be given in the description,note
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,,,"of the finishing applied to them. Raking cutting, curved cutting and notching shall be deemed to be",note
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,,,included with the items.,note
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,,,Metal lathing T33 (a) Metal lathing over 300 millimetres wide for floor wall and ceiling finishings shall each be,note
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,,,given separately in square metres. Such work not exceeding 300 millimetres wide (except,note
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,,,where caused by voids) shall be given in linear metres stating the width in stages of 100,note
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,,,"millimetres, and where caused by voids shall be included with the work given in square",note
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,,,metres,note
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,,,(b) Raking cutting and curved cutting shall each be given separately in linear metres.,note
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,,,"(c) Forming openings and cutting metal lathing around pilasters, columns, steel sections,",note
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,,,"pipes, tubes, conduits, bars, cables, standards, ducting trunking, brackets, floor springs,",note
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,,,ventilators and the like shall be deemed to be included with the items.,note
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,,,(d) Steel runners shall be given in linear metres stating the size and the method of fixing.,note
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,,,"Hangers shall be enumerated stating the size, the length and the method of fixing.",note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,Suspended plain sheet linings with supporting metal work,subsection
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,Suspended plain sheet T34 (a) Particulars of the following shall be given:linings generally,note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,"i. Kind, thickness and quality of sheeting",note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,ii. Size and spacing of supporting metal work (e.g. metal sections; brackets;,note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,hangers).,note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,iii. Length of hangers,note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,iv. Nature of structure to which the brackets and hangers are fixed and where to,note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,"steel framing, the size and spacing of the members of such framing.",note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,v. Method of securing brackets and hangers to structure,note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,(b) Linings shall be measured overall on the exposed faces and shall be deemed to include all,note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,necessary supporting metalwork and accessories for fixing.,note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,"Wall, ceiling and roof T35 (a) Linings over 300 millimetres wide shall be given in square metres. Those not exceeding",note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,linings 300 millimetres wide (except where caused by voids) shall be given in linear metres,note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,"stating the width in stages of 100 millimetres, and where caused by voids shall be",note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,included with the work given in square metres,note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,"(b) Linings of upstands of ventilators, roof-lights and the like shall each be so described.",note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,(c) Linings under roofs shall be so described stating whether over or under the purlins and,note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,the nature of the roof coverings.,note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,(d) Linings over 3.50 metres from floor shall be so described stating the height in further,note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,stages of 1.50 metres.,note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,(e) Square cutting shall be deemed to be included with the items.,note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,"(f) Raking cutting and curved cutting shall each be given separately in linear, metres except",note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,where occurring within a pattern.,note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,(g) Cutting around profiles of steps and the like shall be given separately in linear metres.,note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,(h) Forming openings of all sizes shall be enumerated stating the size.,note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,(i) Forming access panels shall be enumerated as extra over the linings in which they occur,note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,stating the size and the method of securing.,note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,Metal trim T36 Metal trim at edges of linings shall be given in linear metres stating the size and method of fixing.,note
T,"Floor, Wall And Ceiling Finishings",Suspended plain sheet linings with supporting metal work,,,"Ends, angles and intersections shall be deemed to be included with the items.",note
T,"Floor, Wall And Ceiling Finishings",Self-finished partitions,,,Self-finished partitions,subsection
T,"Floor, Wall And Ceiling Finishings",Self-finished partitions,,,Self-finished partitions,subsection
T,"Floor, Wall And Ceiling Finishings",Self-finished partitions,,,rules for precast concrete units in Section F hereof.,note
T,"Floor, Wall And Ceiling Finishings",Self-finished partitions,,,80,note
U,Glazing,,,,Glazing,section_header
U,Glazing,,,,The Unit of Billing shall be the Metre,note
U,Glazing,Generally to Section U,,,Generally to Section U,subsection
U,Glazing,Glazing,,,Glazing,subsection
U,Glazing,Glazing,,,associate labours shall be described in accordance with the usual trade terms,note
U,Glazing,Glazing,,,(b) Templates shall be deemed to be included with the items,note
U,Glazing,Glazing,,,(c) Materials resembling glass shall be given in accordance with the rules for glass,note
U,Glazing,Glass in openings,,,Glass in openings,subsection
U,Glazing,Glass in openings,,,"Panes general U2 (a) Particulars of the following shall be given:i. Kind, quality, type, thickness and size (or substance) of glass. Thickness shall",note
U,Glazing,Glass in openings,,,be deemed to be nominal unless described as exact.,note
U,Glazing,Glass in openings,,,ii. Kind and type of glazing compound.,note
U,Glazing,Glass in openings,,,iii. Method of glazing (e.g. with compound and springs; with wood beads or,note
U,Glazing,Glass in openings,,,mouldings; with metal beads or mouldings; with metal clips or angle pieces).,note
U,Glazing,Glass in openings,,,"iv. Method of securing beads or mouldings (e.g. with brads, with screws).",note
U,Glazing,Glass in openings,,,v. Whether panes in beads or mouldings are bedded in compound.,note
U,Glazing,Glass in openings,,,vi. Nature of sash or other surround (e.g. wood; metal; stone).,note
U,Glazing,Glass in openings,,,vii. Method of glazing and the material of the frames to receive the glass.,note
U,Glazing,Glass in openings,,,(b) Panes of irregular shape shall be measured as the smallest rectangular area from which,note
U,Glazing,Glass in openings,,,such irregular shape can be obtained and shall be so described.,note
U,Glazing,Glass in openings,,,(c) Panes in double-glazed lights not hermetically sealed (each pane measured separately),note
U,Glazing,Glass in openings,,,shall be so described.,note
U,Glazing,Glass in openings,,,(d) Panes of Georgian wired polished plate and panes of patterned or decorated glass which,note
U,Glazing,Glass in openings,,,are required to align one or both ways (within the limits of manufacture) between,note
U,Glazing,Glass in openings,,,adjacent panes shall be so described.,note
U,Glazing,Glass in openings,,,"Glass generally U3 Sheet glass, rolled or cast glass, plate float or toughened glass shall each be given separately",note
U,Glazing,Glass in openings,,,generally in square metres stating the thickness of the pane. The size of other panes shall be,note
U,Glazing,Glass in openings,,,classified as follows:i. Not exceeding 0.10 square metres stating the number of panes,note
U,Glazing,Glass in openings,,,ii. Over 0.10 but not exceeding 0.50 square metres,note
U,Glazing,Glass in openings,,,iii. Over 0.50 and continuing in further stages of 0.50 square metres,note
U,Glazing,Glass in openings,,,Labours on glass panes U4 (a) Raking cutting shall be deemed to be included with the items.,note
U,Glazing,Glass in openings,,,(b) Curved cutting shall be given in linear metres.,note
U,Glazing,Glass in openings,,,(c) Blackened edges to panes shall be given in the description of the items.,note
U,Glazing,Glass in openings,,,(d) Ground and polished edges and bevelled edges shall each be given separately in linear,note
U,Glazing,Glass in openings,,,metres stating the width of the bevel. Work on curved or on bent panes shall be so,note
U,Glazing,Glass in openings,,,"described. Internal mitres, scallops and other shapings shall be enumerated separately.",note
U,Glazing,Glass in openings,,,External mitres shall be deemed to be included with the items.,note
U,Glazing,Glass in openings,,,"(e) Grinding, sandblasting and embossing (measured over the whole area of the pane) shall",note
U,Glazing,Glass in openings,,,each be given separately in square metres stating whether the pane is wholly or partly,note
U,Glazing,Glass in openings,,,"obscured. For embossing, the type of acid work shall be stated. For design work, a full",note
U,Glazing,Glass in openings,,,"description of the design stating the type of acid work shall be given, even if in plain",note
U,Glazing,Glass in openings,,,"lines. Where one or more dimensions of the pane does not exceed 300 millimetres, the",note
U,Glazing,Glass in openings,,,size of the pane shall be stated.,note
U,Glazing,Glass in openings,,,Drilled panes U5 Drilled panes shall be enumerated stating the size of the pane and the diameter and number of the,note
U,Glazing,Glass in openings,,,holes. Countersunk holes shall be so described.,note
U,Glazing,Glass in openings,,,"Bent panes U6 Bent panes shall be enumerated stating the size of the pane, the radius or girth of the bend and",note
U,Glazing,Glass in openings,,,whether bent in the long or the short dimension or both.,note
U,Glazing,Glass in openings,,,Brilliant cut panes U7 Brilliant cut panes and panes with other decorative work shall each cut panes be enumerated,note
U,Glazing,Glass in openings,,,separately stating the nature of the decoration and the size of the pane.,note
U,Glazing,Glass in openings,,,81,note
U,Glazing,Glass in openings,,,Silvered panes U8 Silvered panes shall be enumerated stating the size of the pane. Coloured silvering and gold,note
U,Glazing,Glass in openings,,,silvering shall each be so described. Venetian treatments and protective coatings shall be given in,note
U,Glazing,Glass in openings,,,the description.,note
U,Glazing,Glass in openings,,,"Glass jointing U9 Glazing gaskets, cover beading and sealing of joints in panes with silicone and the like shall be given",note
U,Glazing,Glass in openings,,,separately in metres. Description of gasket and cover beading shall be given. Moulded coshers to,note
U,Glazing,Glass in openings,,,gaskets shall be given as extra over.,note
U,Glazing,Glass in openings,,,Hermetically sealed U10 Double or multiple factory-made hermetically-sealed units shall sealed units be enumerated stating,note
U,Glazing,Glass in openings,,,"units the size, type and altitude above sea-level at which they are to be fixed.",note
U,Glazing,Glass in openings,,,Glass louvres U11 Glass louvres shall be enumerated stating the size; alternatively they may be given in linear metres,note
U,Glazing,Glass in openings,,,stating the width and the number. Labours to edges shall be given in the description.,note
U,Glazing,Glass in openings,,,Bedding in strip U12 Bedding edges of panes in strips or channels shall be given in linear metres stating the kind of,note
U,Glazing,Glass in openings,,,material material.,note
U,Glazing,Glass in openings,,,Hacking out U13 Hacking out old glass and preparing rebates (measured the perimeter of the pane) shall be given in,note
U,Glazing,Glass in openings,,,linear metres.,note
U,Glazing,Glass in openings,,,"Glass to tops, shelves U14 Gloss shall be enumerated stating the size of, thickness and method affixing and descriptions shall",note
U,Glazing,Glass in openings,,,"and doors include labours to edges, holes finger grips, screws, clips, etc.",note
U,Glazing,Leaded lights and copper lights in openings,,,Leaded lights and copper lights in openings,subsection
U,Glazing,Leaded lights and copper lights in openings,,,Lights generally U15 (a) Particulars in accordance with clause U2 (a) hereof shall e given with the addition of the,note
U,Glazing,Leaded lights and copper lights in openings,,,"following:i. Type, section and width of panes stating whether nominal or finished width",note
U,Glazing,Leaded lights and copper lights in openings,,,and whether reinforced.,note
U,Glazing,Leaded lights and copper lights in openings,,,ii. Shape of panes (e.g. rectangular; diamond; ornamental),note
U,Glazing,Leaded lights and copper lights in openings,,,iii. Average size of panes,note
U,Glazing,Leaded lights and copper lights in openings,,,iv. Method of fixing,note
U,Glazing,Leaded lights and copper lights in openings,,,(b) Lights shall be measured overall as executed. Opening lights ranging with fixed lights,note
U,Glazing,Leaded lights and copper lights in openings,,,shall be measured the same size as the fixed lights. Lights of irregular shape shall be,note
U,Glazing,Leaded lights and copper lights in openings,,,measured as the smallest rectangular area from which such irregular shape can be,note
U,Glazing,Leaded lights and copper lights in openings,,,obtained and shall be so described.,note
U,Glazing,Leaded lights and copper lights in openings,,,(c) Lights which are required to align one or both ways between adjacent lights shall be so,note
U,Glazing,Leaded lights and copper lights in openings,,,described.,note
U,Glazing,Leaded lights and copper lights in openings,,,(d) Fire-resisting copper lights shall be so described stating the Authority whose,note
U,Glazing,Leaded lights and copper lights in openings,,,requirements are to be satisfied.,note
U,Glazing,Leaded lights and copper lights in openings,,,Light in openings U16 (a) Leaded lights and copper lights over 300 millimetres in both dimensions shall each be,note
U,Glazing,Leaded lights and copper lights in openings,,,given separately in square metres without distinction as to the size. Those not exceeding,note
U,Glazing,Leaded lights and copper lights in openings,,,300 millimetres in one direction shall be given in linear metres stating the width. Those,note
U,Glazing,Leaded lights and copper lights in openings,,,not exceeding 300 millimetres in both dimensions shall be enumerated stating the size,note
U,Glazing,Leaded lights and copper lights in openings,,,"Lights in openings U16 (b) Lights with shaped heads, trefoils, quatre-foils and the like below the springing shall be",note
U,Glazing,Leaded lights and copper lights in openings,,,included with those given in accordance with paragraph (a) of this clause. The shaped,note
U,Glazing,Leaded lights and copper lights in openings,,,heads above the springing shall be given in square metres stating the shape and the,note
U,Glazing,Leaded lights and copper lights in openings,,,number.,note
U,Glazing,Leaded lights and copper lights in openings,,,Labours on glass in U17 Raking cutting and curved cutting on glass in lights shall be deemed to be included to be included,note
U,Glazing,Leaded lights and copper lights in openings,,,lights with the items.,note
U,Glazing,Leaded lights and copper lights in openings,,,"Bent lights U18 Bent lights shall be enumerated stating the size of the light, the radius or girth of the bend and",note
U,Glazing,Leaded lights and copper lights in openings,,,whether bent in the long or the short dimension or both.,note
U,Glazing,Leaded lights and copper lights in openings,,,"Saddle bars U19 Saddle bars shall be given in linear metres stating the material, the size of the bar and the method",note
U,Glazing,Leaded lights and copper lights in openings,,,of securing the light.,note
U,Glazing,Leaded lights and copper lights in openings,,,Mirror U20 Mirrors shall be enumerated stating the size and the method of fixing. Coloured mirrors shall be so,note
U,Glazing,Leaded lights and copper lights in openings,,,"described. Protective coatings, holes, countersunk holes, brilliant cutting, polished edges, bevelled",note
U,Glazing,Leaded lights and copper lights in openings,,,"edges, rounded corners and the like shall be given in the description.",note
U,Glazing,Patent glazing,,,Patent glazing,subsection
U,Glazing,Patent glazing,,,Patent glazing,subsection
U,Glazing,Patent glazing,,,"and spacing of the glazing bars, the nature of the beading (e.g. timber; metal; concrete)",note
U,Glazing,Patent glazing,,,82,note
U,Glazing,Patent glazing,,,"and the span between bearings. Description shall include cleats, bolts, plates and other",note
U,Glazing,Patent glazing,,,incidentals. Classification shall be as follows:i. To roof,note
U,Glazing,Patent glazing,,,ii. To skylights,note
U,Glazing,Patent glazing,,,iii. To lantern lights stating the type (e.g. lean-to; gable-ended; hipped; domed;,note
U,Glazing,Patent glazing,,,barrel).,note
U,Glazing,Patent glazing,,,iv. To vertical surfaces,note
U,Glazing,Patent glazing,,,(b) Opening portions of patent glazing shall be enumerated as extra over the work in which,note
U,Glazing,Patent glazing,,,they occur stating the size. Opening gear shall be given in the description stating the type,note
U,Glazing,Patent glazing,,,and the method of fixing.,note
U,Glazing,Patent glazing,,,Labours on patent U22 Raking cutting and curved cutting shall each be given separately in linear metres,note
U,Glazing,Glazing,,,Glazing,subsection
U,Glazing,Dome-lights,,,Dome-lights,subsection
U,Glazing,Dome-lights,,,Dome-lights,subsection
U,Glazing,Dome-lights,,,83,note
V,Painting And Decorating,,,,Painting And Decorating,section_header
V,Painting And Decorating,,,,The Unit of Billing shall be the Metre,note
V,Painting And Decorating,Generally to Section V,,,Generally to Section V,subsection
V,Painting And Decorating,Painting and Decorating,,,Painting and Decorating,subsection
V,Painting And Decorating,Painting and Decorating,,,generally appropriate heading:i. Internal work,note
V,Painting And Decorating,Painting and Decorating,,,ii. External work,note
V,Painting And Decorating,Painting and Decorating,,,(b) Work required to be executed on members before they are fixed shall be so,note
V,Painting And Decorating,Painting and Decorating,,,described.,note
V,Painting And Decorating,Painting and Decorating,,,(c) Material required to be applied by a particular method shall be so described stating the,note
V,Painting And Decorating,Painting and Decorating,,,method.,note
V,Painting And Decorating,Painting and Decorating,,,(d) Work shall be measured the area covered and appropriate allowances made (unless,note
V,Painting And Decorating,Painting and Decorating,,,"otherwise provided herein) for the extra girth of edges, mouldings, panels, sinkings,",note
V,Painting And Decorating,Painting and Decorating,,,"corrugations, flutings, carvings, enrichments and the like.",note
V,Painting And Decorating,Painting and similar work,,,Painting and similar work,subsection
V,Painting And Decorating,Painting and similar work,,,Painting and similar V2 (a) Particulars of the following shall be given:work generally,note
V,Painting And Decorating,Painting and similar work,,,i. Kind and quality of materials,note
V,Painting And Decorating,Painting and similar work,,,"ii. Nature of work (e.g., limewhiting, distempering, painting; staining; graining;",note
V,Painting And Decorating,Painting and similar work,,,varnishing),note
V,Painting And Decorating,Painting and similar work,,,iii. Nature of the base on which is work executed,note
V,Painting And Decorating,Painting and similar work,,,"iv. Preparatory work (e.g., rubbing down; burning off; stripping old paper or",note
V,Painting And Decorating,Painting and similar work,,,"other decorations; cutting out and repairing cracks; knotting; stopping; spotpriming, applying strips of scrim).",note
V,Painting And Decorating,Painting and similar work,,,v. Number of priming of sealing coats,note
V,Painting And Decorating,Painting and similar work,,,vi. Number of undercoats,note
V,Painting And Decorating,Painting and similar work,,,vii. Number of finishing coats stating the surface finish,note
V,Painting And Decorating,Painting and similar work,,,(b) Rubbing down between coats with glasspaper shall be deemed to be included with the,note
V,Painting And Decorating,Painting and similar work,,,items. Particulars of any other abrasive required to be used shall be given.,note
V,Painting And Decorating,Painting and similar work,,,(c) Moulding and bands picked out in colours different from the surrounding work shall,note
V,Painting And Decorating,Painting and similar work,,,be so described.,note
V,Painting And Decorating,Painting and similar work,,,(d) Separate items shall be given for paintwork on different components except where,note
V,Painting And Decorating,Painting and similar work,,,they can be suitably grouped as general surfaces.,note
V,Painting And Decorating,Painting and similar work,,,On general surfaces V3 (a) Work on surfaces over 300 millimetres girth shall be given in square metres. Work on,note
V,Painting And Decorating,Painting and similar work,,,isolated surfaces not exceeding 300 millimetres girth shall be given in linear metres,note
V,Painting And Decorating,Painting and similar work,,,stating the girth in stages of 100 millimetres. Work on isolated surfaces not exceeding,note
V,Painting And Decorating,Painting and similar work,,,0.10 square metre shall be enumerated irrespective of size. No deduction shall be,note
V,Painting And Decorating,Painting and similar work,,,"made for openings, wants, etc., not exceeding 0.10 m2. Classification of work shall be",note
V,Painting And Decorating,Painting and similar work,,,as follows:i. On walls,note
V,Painting And Decorating,Painting and similar work,,,ii. On ceilings,note
V,Painting And Decorating,Painting and similar work,,,iii. On floors,note
V,Painting And Decorating,Painting and similar work,,,iv. On other general surfaces (grouped together) except those separately dealt,note
V,Painting And Decorating,Painting and similar work,,,with herein,note
V,Painting And Decorating,Painting and similar work,,,(b) Work on ceilings (having no applied finish other than the painting) requiring scaffolding,note
V,Painting And Decorating,Painting and similar work,,,over 3.50 metres shall be so described stating the height in further stages of 1.50 metres.,note
V,Painting And Decorating,Painting and similar work,,,(c) Work on friezes shall be added to similar work on abutting walls or ceilings. Work on,note
V,Painting And Decorating,Painting and similar work,,,piers and columns shall be added to similar work on walls. Work on beams and cornices,note
V,Painting And Decorating,Painting and similar work,,,shall be added to similar work on ceilings.,note
V,Painting And Decorating,Painting and similar work,,,"(d) Work on corrugated surfaces, fluted surfaces and carved surfaces shall each be so",note
V,Painting And Decorating,Painting and similar work,,,described (measured overall regardless of actual girth).,note
V,Painting And Decorating,Painting and similar work,,,(e) Work on surfaces with apertures or indentations (e.g. honeycomb walling; plain or,note
V,Painting And Decorating,Painting and similar work,,,ornamental concrete grilles and the like) shall each be so described and measured overall,note
V,Painting And Decorating,Painting and similar work,,,regardless of voids or actual girth.,note
V,Painting And Decorating,Painting and similar work,,,"(f) Work in multi-colours (i) on walls (ii) on ceilings and beams, and (iii) on cornices shall",note
V,Painting And Decorating,Painting and similar work,,,84,note
V,Painting And Decorating,Painting and similar work,,,each be so described. The terms multi colours shall only be used in connection with work,note
V,Painting And Decorating,Painting and similar work,,,on such surfaces and shall mean the application in one room of more than one colour on,note
V,Painting And Decorating,Painting and similar work,,,"either the walls, or the ceilings, beams and cornices, except that where a frieze is finished",note
V,Painting And Decorating,Painting and similar work,,,in the same colour as the ceiling and the remainder of the wall is finished in a different,note
V,Painting And Decorating,Painting and similar work,,,"colour, this shall not be regarded as work in multi-colours",note
V,Painting And Decorating,Painting and similar work,,,(g) All cutting in shall be deemed to be included with the items.,note
V,Painting And Decorating,Painting and similar work,,,"(h) Carved rosettes, modillions, centre flowers and the like (grouped together) picked out in",note
V,Painting And Decorating,Painting and similar work,,,colour different from the surrounding work shall be enumerated stating the size.,note
V,Painting And Decorating,Painting and similar work,,,"On wood frames, V4 (a) Work on wood frames, linings, architraves, mullions and transomes (measured each side)",note
V,Painting And Decorating,Painting and similar work,,,wooden windows and shall be given in accordance with Clause V3 hereof.,note
V,Painting And Decorating,Painting and similar work,,,glazed wood doors,note
V,Painting And Decorating,Painting and similar work,,,"(b) Work on wood sashes, wood casements and glazed wood doors (grouped together and",note
V,Painting And Decorating,Painting and similar work,,,measured on each side over glass) shall be given in square metres.,note
V,Painting And Decorating,Painting and similar work,,,(c) Work on edges of opening casements and additional painting (caused by opening lights),note
V,Painting And Decorating,Painting and similar work,,,on the surrounding frame shall be deemed to be included with the items.,note
V,Painting And Decorating,Painting and similar work,,,"(d) Work on glazing beads, butts and fastenings shall be deemed to be included with the",note
V,Painting And Decorating,Painting and similar work,,,items to which they are attached.,note
V,Painting And Decorating,Painting and similar work,,,On metal windows and V5 (a) Work on metal windows and glazed metal doors (grouped together and measured on,note
V,Painting And Decorating,Painting and similar work,,,"glazed metal doors each side over permanent ventilators, frames, mullions, transomes and glass) shall be",note
V,Painting And Decorating,Painting and similar work,,,given in square metres.,note
V,Painting And Decorating,Painting and similar work,,,(b) Work on edges of opening casements and additional painting (caused by opening lights),note
V,Painting And Decorating,Painting and similar work,,,on the surrounding frame shall be deemed to be included with the item.,note
V,Painting And Decorating,Painting and similar work,,,"(c) Work on metal sub-sills, hopper-cheeks and the like shall be measured and added",note
V,Painting And Decorating,Painting and similar work,,,to similar work on metal windows.,note
V,Painting And Decorating,Painting and similar work,,,"(d) Work on glazing beads, butts and fastenings shall be deemed to be included with the",note
V,Painting And Decorating,Painting and similar work,,,items to which they are attached.,note
V,Painting And Decorating,Painting and similar work,,,"On structural steelwork V6 Work on structural steelwork shall be given in square metres. Work on members of roof trusses,",note
V,Painting And Decorating,Painting and similar work,,,"lattice steelwork and the like (grouped together) shall be so described. Work on hookbolts, clips and",note
V,Painting And Decorating,Painting and similar work,,,"the like shall be deemed to be included with the purlins, rails and the like with which they are",note
V,Painting And Decorating,Painting and similar work,,,associated.,note
V,Painting And Decorating,Painting and similar work,,,"On grilles, balustrades, V7 (a) Work on ornamental grilles, ornamental balustrades, ornamental railings, ornamental",note
V,Painting And Decorating,Painting and similar work,,,railings and mesh gates and the like (measured overall regardless of voids) shall each be given separately in,note
V,Painting And Decorating,Painting and similar work,,,square metres. Each side shall be measured and this shall be stated.,note
V,Painting And Decorating,Painting and similar work,,,"(b) Work on mesh, chain-link, expanded metal, welded mesh, and the like (measured overall)",note
V,Painting And Decorating,Painting and similar work,,,shall each be given separately in square metres. Each side shall be measured and this,note
V,Painting And Decorating,Painting and similar work,,,shall be stated,note
V,Painting And Decorating,Painting and similar work,,,"On gutters V8 (a) Work over 300 millimetres girth on valley-gutters, parapet gutters and the like",note
V,Painting And Decorating,Painting and similar work,,,(grouped together) shall be given in square metres. Work not exceeding 300,note
V,Painting And Decorating,Painting and similar work,,,millimetres girth on such members shall be given in linear metres stating the girth in,note
V,Painting And Decorating,Painting and similar work,,,stages of 100 millimetres.,note
V,Painting And Decorating,Painting and similar work,,,(b) Work (of any girth) on eaves-gutters shall be given in linear metres stating the girth in,note
V,Painting And Decorating,Painting and similar work,,,stages of 100 millimetres (or the size of the gutter). Work on ordinary brackets shall be,note
V,Painting And Decorating,Painting and similar work,,,deemed to be included with the work on eaves-gutters but work on ornamental,note
V,Painting And Decorating,Painting and similar work,,,brackets shall be enumerated.,note
V,Painting And Decorating,Painting and similar work,,,On Pipes V9 (a) Work on small pipes shall be given in linear metres,note
V,Painting And Decorating,Painting and similar work,,,(b) Work on large pipes shall be given in linear metres,note
V,Painting And Decorating,Painting and similar work,,,(c) Work on extra large pipes shall be given in square metres (measured externally) or may,note
V,Painting And Decorating,Painting and similar work,,,be given in linear metres stating the diameter.,note
V,Painting And Decorating,Painting and similar work,,,(d) Work on lagged pipe shall be given in square metres (measured externally),note
V,Painting And Decorating,Painting and similar work,,,(e) Work on pipes in different colours for identification purposes shall be so described,note
V,Painting And Decorating,Painting and similar work,,,85,note
V,Painting And Decorating,Painting and similar work,,,"On bars, cables, V10 Work over 300 millimetres girth on bars, cables, conduits, standards, straps, ducting, trunking, tray",note
V,Painting And Decorating,Painting and similar work,,,"conduits, straps and and the like (grouped together) shall be given in square metres. Work not exceeding 300 millimetres",note
V,Painting And Decorating,Painting and similar work,,,ducting girth on such members (grouped together) shall be given in linear metres stating the girth in stages,note
V,Painting And Decorating,Painting and similar work,,,of 100 millimetres. Work on conduit boxes and the like shall be deemed to be included with the,note
V,Painting And Decorating,Painting and similar work,,,work on conduits.,note
V,Painting And Decorating,Painting and similar work,,,"On Sundries V11 (a) Work on saddles, pipehooks, holderbats and the like shall be deemed to be included",note
V,Painting And Decorating,Painting and similar work,,,"with the work on pipes, tubes and conduits, but work on other components for fixing",note
