section_code,section_title,subsection_title,clause_ref,subclause_ref,clause_text,clause_type
S,Electrical And Electronic Installations,Fittings and accessories,S20,,"Loose keys, tools and  Loose keys, tools, spares and the like shall each be enumerated separately stating the type and spares quantity. Racks for holding tools and the like shall be enumerated stating the size.",clause
S,Electrical And Electronic Installations,Fittings and accessories,S21,,Electric meters  Electric meters shall be enumerated stating the capacity and the type. Connecting the cable-tails shall be deemed to be included with the items.,clause
S,Electrical And Electronic Installations,Fittings and accessories,S22,,"Connections to mains  Connecting the ends of cables to public mains, making good public high ways and other work which may only be carried out by a public undertaking or local authority shall be given as a provisional or",clause
S,Electrical And Electronic Installations,Fittings and accessories,A7,,prime cost sum as Clause  hereof.,clause
S,Electrical And Electronic Installations,Fittings and accessories,S23,,"Temporary operation  Temporarily operating each electrical installation shall be given as an item stating any required of the installation qualifications of the attendant, the duration of the operating period in hours, the purpose (e.g. lighting; heating; drying the building; reducing the ambient humidity) and particulars of any special insurance cover required by the employer. Providing current shall be given as a provisional or prime",clause
S,Electrical And Electronic Installations,Fittings and accessories,A7,,cost sum as Clause  hereof.,clause
S,Electrical And Electronic Installations,Fittings and accessories,S24,,"Disconnecting and  Disconnecting, setting aside and refixing equipment (e.g. radiators; convectors) for the convenience refixing equipment of other trades shall be given as an item stating the relevant particulars.",clause
S,Electrical And Electronic Installations,Fittings and accessories,S25,,Plans of the installation  Preparing plans or diagrams of the electrical installation as fitted shall be given as an item stating the kind of information required to be shown and the number of copies of each drawing required to be provided.,clause
S,Electrical And Electronic Installations,Fittings and accessories,S26,,"Testing the installations  Testing the installations shall be given as an item stating particulars of any special insurance cover required by the employer. Providing instruments, appliances, fuel, gas, water, electricity, lighting and attendance for the tests shall be deemed to be included with the item.",clause
S,Electrical And Electronic Installations,Builder’s work,,,Builder’s work,subsection
S,Electrical And Electronic Installations,Builder’s work,,,Builder’s work,subsection
S,Electrical And Electronic Installations,Builder’s work,S26,,"generally under an appropriate heading and, where required to be executed by the electrician, shall be so described and billed with the installation. 71",clause
S,Electrical And Electronic Installations,Builder’s work,S28,,Cable trenches,clause
S,Electrical And Electronic Installations,Builder’s work,S28,S28(a),Excavating cable -trenches shall be given in linear metres stating the average depth to,subclause
S,Electrical And Electronic Installations,Builder’s work,S28,,"the nearest 250 millimetres. Grading bottoms, planking and strutting, back-filling, compacting and disposing of surplus spoil shall be given in the description. (b) Sand for bedding cables in trenches shall be given in linear metres stating the average width and depth of the sand. (c) Cable-covers in tenches shall be given in linear metres stating the type and the size.",clause
S,Electrical And Electronic Installations,Builder’s work,S29,,"Cable ducts and  Duct-trenches, stoneware ducts and inspection chambers for underground cables shall be given in inspection chambers accordance with the rules for drainage in Section V hereof.",clause
S,Electrical And Electronic Installations,Builder’s work,S30,,"Bedding and pointing  Bedding and pointing components or units of plant appliances, pointing and the like shall be enumerated stating the size thereof and the composition and mix of the bedding material.",clause
S,Electrical And Electronic Installations,Builder’s work,S31,,"Cutting and pinning  Cutting and pinning ends of supports for equipment appliances, fittings, trunking, tray and the like shall be enumerated",clause
S,Electrical And Electronic Installations,Builder’s work,S32,,Cutting away and,clause
S,Electrical And Electronic Installations,Builder’s work,S32,S32(a),In new structures (i.e. structures in the course of construction) cutting away for and,subclause
S,Electrical And Electronic Installations,Builder’s work,S32,,"making good making good after the electrician shall be enumerated as points stating whether conduits or cables are concealed or exposed. Classification shall be as follows:i. Lighting points stating the type and the size of the lighting fitting. Associated switch points shall be given in the description irrespective of number. ii. Power points stating the type and the size of the power outlet. Associated switch points shall be given in the description irrespective of number. iii. Fire alarms, signal points and bell points (grouped together). Associated push points and the like shall be given in the description irrespective of number. iv. Meters, isolator-switches, switch-fuses, distribution-boards, busbar- chambers and the like (grouped together). (b) In old structures, cutting away for and making good after the electrician shall be given as follows:i. Holes for conduits, cables, trunking, tray and the like shall be given in accordance with the rules in the appropriate section hereof. ii. Mortices, sinkings and the like shall each be enumerated separately stating the size thereof and the nature of the structure. iii. Lifting and replacing old chequer-plates and the like shall be given in linear metres. iv. Lifting and replacing old floorboards ( measured along the route of the cable or conduit) shall be given in linear metres stating the number of cables or conduits in groups of 3 (e.g. not exceeding 3 cables or conduits; over 3 but not exceeding 6 cables or conduits). No distinction conduits; over 3 but not exceeding 6 cables or conduits). No distinction shall be made between routes parallel to or at angle to the floorboards. Cutting floorboards and notching joists shall be deemed to be included with the items. v. Cutting chases shall be given in linear metres stating the size of the cable, conduit or trunking and the nature of the structure vi. Cutting out old plasterwork, old brickwork, old plain concrete, old reinforced concrete and the like not exceeding 300 millimetres in width and making good after shall each be given separately in linear metres",clause
S,Electrical And Electronic Installations,Builder’s work,S33,,Pylons and poles,clause
S,Electrical And Electronic Installations,Builder’s work,S33,S33(a),"Pylons, poles, hut-posts, wall-brackets, pole-brackets, pole-stays and the like for",subclause
S,Electrical And Electronic Installations,Builder’s work,S33,,"supporting cables shall each be enumerated separately stating the size, the method of fixing and the nature of the structure. (b) Boring or excavating holes in ground for poles and stays shall be enumerated stating the depth, the nature of the filling (e.g. excavated material; concrete) and the treatment of the spoil. (c) Excavating pits and forming concrete bases for pylons shall be given in accordance with 72 the rules in Section D and F hereof. (d) Catenaries shall be given in linear metres stating the type and the size. Eye-bolts, shackles and straining screws shall be given in the description stating the method of fixing.",clause
S,Electrical And Electronic Installations,Builder’s work,S34,,"Metal work  Metalwork in connection with the electrical installation (e.g. framework for supporting plant, control-gear, equipment and the like: metal ladders and gantries for access to plant; metal ductcovers) shall be given in accordance with the rules in Section P hereof.",clause
S,Electrical And Electronic Installations,Protection,,,Protection,subsection
S,Electrical And Electronic Installations,Protection,,,Protection,subsection
S,Electrical And Electronic Installations,Protection,S34,,shall be given as an additional Item stating the total length. ELECTRONIC INSTALLATIONS,clause
S,Electrical And Electronic Installations,Protection,S36,,"Electronic installation  Installations such as telecommunication, public address, closed circuit television, data transmission, generally access control, security, fire detection and building management systems shall be given in accordance with appropriate sections hereof 73",clause
T,"Floor, Wall And Ceiling Finishings",,,,"Floor, Wall And Ceiling Finishings",section_header
T,"Floor, Wall And Ceiling Finishings",,,,The Unit of Billing shall be the Metre,note
T,"Floor, Wall And Ceiling Finishings",Generally to Section T,,,Generally to Section T,subsection
T,"Floor, Wall And Ceiling Finishings",Generally to Section T,T1,,"Floor, wall and ceiling",clause
T,"Floor, Wall And Ceiling Finishings",Generally to Section T,T1,T1(a),Work shall be grouped according to the kind of material and each group with its,subclause
T,"Floor, Wall And Ceiling Finishings",Generally to Section T,T1,,"finishings generally associated labours shall be given under an appropriate heading. For waterproofing floor finishings see Section J hereof. (b) Work and labours on external surface shall be so described (c) Work on labours executed overhand shall be so described (d) Work and labour in repairs shall be so described and the preparation of existing surfaces to receive such work shall be given in the description. (e) Work on existing surfaces shall be so described stating the thickness of any dubbing. (f) Work to pattern or in more than one colour shall be so described stating the nature thereof. (g) Curved work, conical work and spherical work shall each be so described stating the radius. Elliptical work and other work curved to more than one radius shall be so described stating the radii. Curved labours shall be so described irrespective of the radius. (h) Temporary rules, temporary supports to risers and the like, temporary screeds and templates shall be deemed to be included with the items.",clause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,,,In-situ finishings,subsection
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,,,In-situ finishings,subsection
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T1,,"Particulars of the following shall be given:generally i. Kind of material, composition and mix ii. Thickness, which shall be deemed to be exclusive of keys, grooves and open joints in walling. iii. Numbers of coats. (Where none stated the number shall be deemed to be at the Contractor’s option). iv. Nature of surface treatment (e.g. steel trowelled; wood floated) v. Nature of base (e.g. concrete; brickwork; blockwork; metal lathing; screeded bed; screeded backing). Work on concrete, brickwork and blockwork may be grouped together provided the composition and mix of the finishing is the same in each case. vi. Preparatory work (e.g. hacking concrete) and any special treatment of base (e.g. grouting; applying bonding-agent). vii. Any special curing of finished work (b) Work shall be measured the area in contact with the base",clause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T3,,Floors and pavings,clause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T3,T3(a),"Floors and pavings to fall, cross-falls and slopes not exceeding 15 degrees from",subclause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T3,,horizontal (grouped together) and to slopes over 15 degree from horizontal shall each be given separately in square metres. Intersections on work to cross-falls shall be deemed to be included with the items. (b) Work laid in bays or panels shall be deemed to be included with the items. (c) Work to floors laid in one operation with the base concrete shall be so described (d) Work to floors in pattern shall be so described (e) Work incorporating heating or similar equipment shall be so described stating the and pavings type and method of heating,clause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T4,,Walls and ceilings,clause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T4,T4(a),Work to walls and ceilings shall each be given separately in square metres. Work to,subclause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T4,,"battering walls, to sloping ceilings, to sloping soffits of stairs and to flowing soffits of stairs shall each be so described. (b) Work to ceilings and beams over 3.50 metres above floor (measured from ceiling level in both cases) shall each be so described stating the height in further stages of 1.50 metres. 74 (c) Work behind wood skirtings and the like shall be dealt with as work to walls disregarding any grounds. (d) Work to sides of columns shall be included with work to walls (e) Work to sides and soffits of beams (grouped together) shall be so described (f) Projecting quoins, projecting plinths and the like shall each be so described. Plinth blocks shall be enumerated stating the size.",clause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T5,,Staircases,clause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T5,T5(a),Work to quarter-space and half space landings (grouped together) shall be given in,subclause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T5,,"square metres. Work to larger landings shall be classified as work to floors. (b) Work to treads, risers and edges of landings shall each be given separately in linear metres stating the width. Undercut risers shall be so described. Arrises, nosings and moulds shall be given in the description of the risers and edges. Ends and angles shall be deemed to be included. (c) Non-slip inserts shall be given in linear metres as extra over the work in which they occur. (d) Flush bands (or similar margins) of contrasting colour in finishings to treads, risers and",clause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T8,,landings shall be given in accordance with Clause,clause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T8,T8(b),hereof.,subclause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T8,,(e) Work to wall-strings and open strings shall each be given separately in linear metres stating the extreme width. Ends and angles shall be deemed to be included with the items. Ramps and wreathed corners shall each be enumerated separately. (f) Work to kerb-strings shall be given in linear metres stating the girth. Raking kerbstrings shall be so described. Arrises shall be given in the description. Ends and angles shall be deemed to be included with the items. Ramps and wreathed corners shall be enumerated separately.,clause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T6,,Labours on finishings,clause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T6,T6(a),All joints and fair joints to abutments and boundaries shall be deemed to be included,subclause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T6,,"with the items. (b) i. Fair joints to flush edges of existing finishings (eg all kinds of existing in-situ, tile, slab, blocks, sheet and fibrous plaster-finishings) shall each be given separately in linear metres. Preparing edges of the existing finishings shall be deemed to be included with the joints. ii. Coved joints shall be so described. (c) Internal angles shall be deemed to be included with the finishings in which they occur, except as otherwise provided in paragraph (e) of this Clause. (d) Fair edges, rounded edges, chamfered edges, arrises, chamfered external angles not exceeding 25 millimetres wide, rounded external angles not exceeding 25 millimetres radius, coved internal angles not exceeding 25 millimetres radius, intersections to groins and the like shall be deemed to be included with the items. (e) Quirks, beaded edges, moulded edges, chamfered external angles over 25 millimetres wide, rounded external angles over 25 millimeters radius and coved internal angles over 25 millimeters radius shall each be given separately in I inear metres stating the girth of the visible contour. Ends, angles and tersections shall be deemed to be included within the items. (f) Working finishings into recessed duct-covers and the like shall be given in linear metres as extra over the finishings in which they occur stating the width in stages of 100 millimetres. Working finishings into shaped insets, recessed manholecovers, mat-sinkings and the like shall each be enumerated separately as extra over the finishings in which they occur stating the size. (g) Making good around steel joists, channels, angles, tees, pipes, tubes, bars, cables, conduits, ducting, trunking, brackets, newels, WC pedestals, floor-springs, ventilators, soot-doors and the like shall be deemed to be included with the finishings items. (h) Dishing around gullies, outlets and the like (grouped together) shall be enumerated irrespective of size. 75 (J) Mortices, sinkings and the like shall each be enumerated separately stating the size or purpose. (k) All cuttings on mosaic work shall be deemed to be included with the items.",clause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T7,,"Dividing strips  Dividing strips in finishings shall be given in linear metres stating the size. Ends, angles and intersections shall be deemed to be included with the items.",clause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T8,,Skirtings bands and,clause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T8,T8(a),Skirtings shall be given in linear metres stating the height on face. Raking skirtings and,subclause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T8,,"margins vertical skirtings shall each be so described. Fair edges, rounded edges, beaded edges, moulded edges and coved junctions with paving shall be given in the description. Ends, angles and ramps shall be deemed to be included with the items. Flush skirting formed in the same material as the wall finishing and having a•vee or beaded top shall be dealt with in accordance with this sub-clause. Skirtings stepped over treads and risers of stairs shall be given separately. (b) Flush, raised or sunk bands (or similar margins) of contrasting colour in floor or wall finishings shall each be given separately in linear metres as extra over the finishings in which they occur stating the width in stages of 100 millimetres. Raking members and vertical members shall each be so described. Ends, angles, intersections and ramps shall be deemed to be included with the items.",clause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T9,,"Kerbs  Work to kerbs shall be given in linear metres stating the girth on face. Raking kerbs and vertical kerbs shall each be so described. Arrises, rounded edges and coves shall be given in the description. Ends, angles and inter-sections shall be deemed to be included with the items.",clause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T10,,Channels,clause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T10,T10(a),Working finishings into shallow channels shall be given in linear-metres as extra over the,subclause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T10,,"finishings in which they occur stating the girth on face. Channels to falls shall be so described. Arrises shall be given in the description. Ends, angles and intersections shall be deemed to be included with the items. (b) Linings to channels shall be given in linear metres stating the girth on face. Channels to falls shall be so described. Arrises and coves shall be given in the description. Ends, angles and intersections shall be deemed to be included with the items.",clause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T11,,Mouldings and cornices,clause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T11,T11(a),"Architraves, mouldings, ceiling-ribs and cornices (measured on face of wall or beam) shall",subclause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T11,,"each be given separately in linear metres stating the girth of the visible contour. Undercut mouldings, raking members and vertical members shall each be so described. Ends, angles and intersections shall be deemed to be included with the items. (b) Cornices with bracketing shall be so described (c) Cornices with flat or weathered tops shall be so described. The width of the top shall be deemed to be part of the visible contour for the purpose of sub-clause (a) of this Clause. (d) Enrichments (i.e., regularly recurring features) shall be given in the description of mouldings. Ornaments (i.e., irregularly occurring features applied where required) shall be enumerated stating the size and character. Undercut enrichments and undercut ornaments shall each be so described.",clause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T12,,"Flush, raised or sunk  Flush, raised or sunk panels of contrasting colour (or of different material) in finishings shall each be panels enumerated separately as extra over the finishings in which they occur stating the size and shape.",clause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T13,,"Metal beads  Metal angle-beads, screed-beads and casing-beads in plasterwork shall each be given separately in linear metres stating the method of fixing. Working plasterwork to the beads shall be included with the item.",clause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T14,,"Ornaments  Ornaments cast in situ, air gratings and the like shall be enmanated and including description of the pattern, size and method used.",clause
T,"Floor, Wall And Ceiling Finishings",In-situ finishings,T15,,Metal lathing  Metal lathing and the like to receive in-situ finishes shall be given in square metres and the description shall be deemed to include taps and holes.,clause
T,"Floor, Wall And Ceiling Finishings","Tile, slab or block finishings",,,"Tile, slab or block finishings",subsection
T,"Floor, Wall And Ceiling Finishings","Tile, slab or block finishings",T16,,"Tile, slab or block",clause
T,"Floor, Wall And Ceiling Finishings","Tile, slab or block finishings",T16,T16(a),Particulars of the following shall be given:finishings generally,subclause
T,"Floor, Wall And Ceiling Finishings","Tile, slab or block finishings",T16,,"i. Kind of tile, slab or block units (e.g. precast concrete; precast terrazzo; precast mosaic; precast asphalt; clayware; brick; natural stone; cast stone; slate; marble; glass; plastics; composition; woodblocks; metal linoleum; cork; 76 rubber). ii. Thickness and size of tile, slab or block units iii. Shape of units where other than rectangular iv. Nature of surfaces finish (e.g. glazed, rubbed, polished) v. Bedding or other method of fixing units and any additional security safeguards required (e.g. screws; screws and rosettes, clips; anchors). vi. Layout of joints (e.g. breaking joint; draughtboard pattern; basket pattern; herringbone pattern). vii. Grouting, pointing or other finish to joints viii. Nature of base (e.g. wood; screeded bed; concrete, brickwork and blockwork grouped together). ix. Method of fixing (b) Temporary moulds for precast tile, slab and block units shall be deemed to be included with the items. (c) Work shall be measured as executed (d) Work laid to patterns shall be so described stating the type of pattern",clause
T,"Floor, Wall And Ceiling Finishings","Tile, slab or block finishings",T17,,Floors pavements,clause
T,"Floor, Wall And Ceiling Finishings","Tile, slab or block finishings",T17,T17(a),"Work to floors, pavements, walls, ceilings and staircases shall be given in accordance",subclause
T,"Floor, Wall And Ceiling Finishings","Tile, slab or block finishings",T3,,"walls, etc with the rules for in-situ finishings in Clause n, , T4 and T5 hereof, except that glass",clause
T,"Floor, Wall And Ceiling Finishings","Tile, slab or block finishings",T16,,coverings having any of the labours mentioned in Clause  paragraphs,clause
T,"Floor, Wall And Ceiling Finishings","Tile, slab or block finishings",T16,T16(h),(j),subclause
T,"Floor, Wall And Ceiling Finishings","Tile, slab or block finishings",T16,,"(k) and (n) shall be enumerated as units stating the size. (b) Bent glass coverings shall be enumerated as units stating the size, the radius or girth of the bend and whether bent in the long or the short dimension or both.",clause
T,"Floor, Wall And Ceiling Finishings","Tile, slab or block finishings",T18,,Labour on finishings,clause
T,"Floor, Wall And Ceiling Finishings","Tile, slab or block finishings",T18,T18(a),Square cutting shall be deemed to be included with the items,subclause
T,"Floor, Wall And Ceiling Finishings","Tile, slab or block finishings",T18,,"(b) Raking cutting and curved cutting shall each be given separately in linear metres except where occurring within a pattern. In the case of work laid to diagonal patterns, straight perimeter cutting and curved perimeter cutting shall each be given separately in linear metres except as otherwise provided in sub-clause (c) of this Clause. (c) Plain block borders shall be given in the description of block finishings. Raking cutting and curved cutting on block finishings laid to a diagonal pattern within a plain border shall be deemed to be included with such finishings. (d) Fair edges, rebated edges, rounded edges, chamfered edges, splayed edges, bevelled edges and the like shall each be given separately in linear metres. Ends, angles and intersections shall be deemed to be included with the items, except that internal angles worked on the solid shall be enumerated. (e) Moulded edges, grooves, flutes and the like shall each be given separately in linear metres. Ends, angles and intersections shall be deemed to be included with the items. (f) Cutting and fitting into recessed duct-covers and the like shall each be given separately in linear metres as extra over the finishings in which they occur stating the width. Cutting and fitting into shaped insets, recessed manhole-covers, mat-sinkings and the like shall each be enumerated separately as extra over the finishings in which they occur stating the size. Jointing which is required to line up with adjoining work shall be deemed to be included. (g) Cutting and fitling around steel joists, channels, angles, tees and the like (grouped together) shall be enumerated stating the size. (h) Cutting and fitting around pipes, tubes, bars, cables, conduits and the like members (grouped together) shall be enumerated stating the size of the member in stages as",clause
T,"Floor, Wall And Ceiling Finishings","Tile, slab or block finishings",A4,,"Clause  hereof. (i) Cutting and fitting around ducting, trunking, brackets, newels, WC pedestals, floorsprings, ventilators, soot-doors and the like (grouped together) shall be enumerated stating the size of the member. (j) Mortices, sinkings, notches, rounded corners and the like shall each b e enumerated separately stating the size, girth or purpose. (k) Dishing around gullies, outlets and the like (grouped together) shall be enumerated irrespective of size. 77 (l) Mortices, sinkings, notches, rounded corners and the like shall each be enumerated separately stating the size, girth or purpose. (m) Forming access panels shall be enumerated as extra over the finishings in which they occur stating the size and method of securing. (n) Any labours which are on glass coverings shall be given in the description of the glass units. The width of bevels shall be stated. Holes in glass units shall be given in the description and countersunk shall be so described. (o) Special edge and corner finishings shall be given in linear metres as extra over the finish in which they occur.",clause
T,"Floor, Wall And Ceiling Finishings","Tile, slab or block finishings",T19,,"Dividing strips  Dividing strips in finishings shall be given in linear metres stating the size. Ends, angles and intersections shall be deemed to be included with the items.",clause
T,"Floor, Wall And Ceiling Finishings","Tile, slab or block finishings",T20,,"Skirtings, bands,",clause
T,"Floor, Wall And Ceiling Finishings","Tile, slab or block finishings",T20,T20(a),Skirtings shall be given in linear metres stating the extreme height. Raking skirtings and,subclause
T,"Floor, Wall And Ceiling Finishings","Tile, slab or block finishings",T20,,"margins and sills vertical skirtings shall each be so described. Rounded edges, moulded edges and coved junctions with paving shall be given in the description. In the case of stone, slate or marble coved skirtings the thickness stated shall include the projection of the cove. Ends, angles and ramps shall be deemed to be included in the items. (b) Flush, raised or sunk bands (or similar margins) of contrasting colour in floor or wall finishings shall each be given separately in linear metres as extra over the finishings in which they occur stating the width. Raking members and vertical members shall each be so described. Ends, angles and intersections shall be deemed to be included with the items. (c) Sills and the like (grouped together) shall be given in linear metres stating the extreme width and thickness. Rounded edges and moulded edges shall be given in the description. Ends and angles shall be deemed to be included with the items.",clause
T,"Floor, Wall And Ceiling Finishings","Tile, slab or block finishings",T21,,Kerbs,clause
T,"Floor, Wall And Ceiling Finishings","Tile, slab or block finishings",T21,T21(a),Work to kerbs shall be given in linear metres stating the girth on face. Raking kerbs and,subclause
T,"Floor, Wall And Ceiling Finishings","Tile, slab or block finishings",T21,,vertical kerbs shall each be so described. Rounded edges and covers shall be given in the description. Angles and intersections shall be deemed to be included with the items (b) Work to ends of kerbs shall be enumerated stating the size. Rounded edges and coves shall be given in the description.,clause
T,"Floor, Wall And Ceiling Finishings","Tile, slab or block finishings",T22,,"Channels  Block and scum channels and linings to channels shall each be given separately in linear metres stating the width and the average depth. Channels to falls shall be so described. Rounded edges shall be given in the description. Ends, angles, intersections and outlets shall each be enumerated separately.",clause
T,"Floor, Wall And Ceiling Finishings","Tile, slab or block finishings",T23,,"Covers and mouldings  Special tiles and special slabs to form coved internal angles of any radius, rounded external angles of greater radius than the thickness of the finishing, architraves, mouldings, ceiling-ribs, cornices and the like shall each be given separately in linear metres stating the extreme size, Raking members and vertical members shall each be so described. Ends, angles and intersections shall each be enumerated separately.",clause
T,"Floor, Wall And Ceiling Finishings","Tile, slab or block finishings",T24,,"Flush, raised sunk  Flush, raised or sunk panels of contrasting colour (or of different or materials) in finishings shall each panels be enumerated separately as extra over the finishings in which they occur stating the size and shape.",clause
T,"Floor, Wall And Ceiling Finishings",Plain sheet finishings,,,Plain sheet finishings,subsection
T,"Floor, Wall And Ceiling Finishings",Plain sheet finishings,,,Plain sheet finishings,subsection
T,"Floor, Wall And Ceiling Finishings",Plain sheet finishings,T24,,aluminium; copper) ii. Thickness and quality of sheeting iii. Method of fixing and treating of joints iv. Nature of base (b) Work shall be measured as executed (c) Laps and seams shall be given in the description stating the extent of lap and the type of seam. No allowance in measurement shall be made for these and this shall be stated.,clause
T,"Floor, Wall And Ceiling Finishings",Plain sheet finishings,T26,,Floor finishings  Finishings to floors shall be given in accordance with the rules for in-situ finishings in,clause
T,"Floor, Wall And Ceiling Finishings",Plain sheet finishings,T3,,Clause  hereof. 78,clause
T,"Floor, Wall And Ceiling Finishings",Plain sheet finishings,T27,,Wall and ceiling,clause
T,"Floor, Wall And Ceiling Finishings",Plain sheet finishings,T27,T27(a),Finishings to walls and ceilings shall each be given separately in accordance with the,subclause
T,"Floor, Wall And Ceiling Finishings",Plain sheet finishings,T4,,"finishings rules for in-situ finishings in Clause  hereof. (b) Cover-strips over joints of finishings shall be given in liner metres stating the size. Ends, angles and intersections shall be deemed to be included with the items.",clause
T,"Floor, Wall And Ceiling Finishings",Plain sheet finishings,T28,,Labours on finishings,clause
T,"Floor, Wall And Ceiling Finishings",Plain sheet finishings,T28,T28(a),Square cutting shall be demed to be included with the items,subclause
T,"Floor, Wall And Ceiling Finishings",Plain sheet finishings,T28,,"(b) Raking cutting and curved cutting shall each be given separately in linear metres except where occurring within a pattern. (c) Rounded external angles and coved internal angles shall each be given separately in linear metres stating the girth of the visible contour. (d) Cutting and fitting around pipes, tubes, bars, cables, conduits and the like members",clause
T,"Floor, Wall And Ceiling Finishings",Plain sheet finishings,A4,,"(grouped together) shall be enumerated stating the size in stages as Clause . (e) Cutting notching and fitting around ducting, trunking, brackets, newels, WC pedestals, floor-springs, ventilators, and the like (grouped together) shall be enumerated stating the size of the member. (f) Cutting around profiles of steps and the like shall be given in linear metres (g) Forming openings of all sizes shall be enumerated stating the size. (h) Forming access panels shall be enumerated as extra over the finishings in which they occur stating the size and the method of securing",clause
T,"Floor, Wall And Ceiling Finishings",Beds and backings,,,Beds and backings,subsection
T,"Floor, Wall And Ceiling Finishings",Beds and backings,,,Beds and backings,subsection
T,"Floor, Wall And Ceiling Finishings",Beds and backings,A4,,"i. Composition and mix ii. Thickness which shall be deemed to be exclusive of keys, grooves, open joints in walling iii. Number of coats if more than one",clause
T,"Floor, Wall And Ceiling Finishings",Beds and backings,T2,,iv. Nature of base as Clause,clause
T,"Floor, Wall And Ceiling Finishings",Beds and backings,T2,T2(v),hereof,subclause
T,"Floor, Wall And Ceiling Finishings",Beds and backings,T2,,"v. Preparatory work (e.g. hacking) and any special treatment of base (e.g. grouting, applying bonding agent). (b) Beds and backings shall be measured the area in contact with the base (c) Reinforced beds and reinforced backings shall be so described",clause
T,"Floor, Wall And Ceiling Finishings",Beds and backings,,,Beds and backings,subsection
T,"Floor, Wall And Ceiling Finishings",Beds and backings,T3,,"floor, wall, ceiling and accordance with the rules for in-situ finishings in Clause  and T4 hereof stating the type roof finishes of finish and the covering which they are to ceiling and receive. All labours mentioned in",clause
T,"Floor, Wall And Ceiling Finishings",Beds and backings,T6,,"Clause  hereof shall be deemed to roof finishings be included with the items (b) Triangular and coved internal angle fillets at edges of screeds and beds shall each be given separately in linear metres stating the size. (c) Forming shallow channels in beds shall be given in liner metres as extra over the beds in which they occur stating the girth on face. Channels to falls shall be so described. Arrises, rounded edges, coves, ends, angles, intersections, outlets and the like shall be deemed to be included with the items. (d) Linings to channels shall be given in linear metres stating the girth on face. Channels to falls shall be so described. Arrises, rounded edges, coves, angles, intersections, outlets and the like shall be deemed to be included with the items",clause
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,,,Lathing and baseboarding,subsection
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,T31,,Lathing and,clause
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,T31,T31(a),Particulars of the following shall be given:baseboarding generally,subclause
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,T31,,"i. Type and thickness of baseboarding and treatment of joints ii. Type, gauge and mesh of metal lathing and extend of the laps iii. Method of fixing (b) Lathing and baseboarding shall be measured the area covered 79",clause
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,T32,,"Baseboarding  Base boarding (e.g. plaster-boarding) for wall and ceiling finishings shall be given in the description of the finishing applied to them. Raking cutting, curved cutting and notching shall be deemed to be included with the items.",clause
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,T33,,Metal lathing,clause
T,"Floor, Wall And Ceiling Finishings",Lathing and baseboarding,T33,T33(a),Metal lathing over 300 millimetres wide for floor wall and ceiling finishings shall each be,subclause
